Id,Price
11190,220861.11994444512
11857,187532.47201347313
9318,176069.25680330535
16512,173575.49290319777
2053,212048.50414164015
13707,128716.52970856668
12143,164417.32193221102
14080,159373.73965299845
6130,184740.57015051247
7936,92594.2176566707
10101,175694.3499470816
5663,210789.08274390193
14811,129166.49164085042
1366,188785.58532735126
908,206642.77575034305
2953,121152.96044390668
14629,150538.2942814665
15096,440820.9202122466
2115,188793.31553442992
11770,168174.8801962051
12701,184760.83957118916
14584,137148.82072921534
1893,381643.81049370766
9501,438044.61848938564
2138,174873.0478533854
9346,215164.74862922364
15960,392819.0955627142
8230,162348.34603576874
13843,212300.2772304815
13810,236162.17324657622
15650,189453.00211805152
9974,145970.74148051982
12200,205993.01731036423
538,212684.2226240871
5334,194332.32164526338
14823,118871.5724049876
4817,163461.7697154505
9041,222775.6122944617
4359,297359.82586510497
4852,248254.49439166515
10141,137792.0422557989
1503,206389.24066477834
16256,434404.81859174586
683,106739.4481879386
14382,201802.36822047993
7248,214858.95605678196
1200,173768.4025231514
3563,173362.62681620222
3681,394264.024062566
3053,253791.1161358662
4099,205510.38292103153
807,136931.25444509316
4658,305725.45550456876
3535,177465.57965826723
12548,152064.45425292564
10488,200974.33158333233
5851,165201.4061497859
13736,168057.57103937786
875,162624.35535371024
14449,161163.32439917108
3958,312899.5128909267
10727,185625.13179031442
11296,130945.78423193793
13646,257637.73505110852
9599,221151.77038437172
7135,308851.5741943972
5943,313777.92466893094
2695,265284.6672095214
6766,229318.26417970564
5630,183414.57152403396
13586,197684.84265854082
3507,401998.9989279959
10014,141704.7854873137
459,294753.6781897366
3582,270981.40578952525
8560,278933.2697943612
3372,175164.75194841268
13109,266773.45136764966
8160,215080.33664659839
10706,245116.56280193367
9104,328170.6570165635
2870,215715.58854264815
13712,181652.96698013542
13924,128413.29832578519
798,251822.68951257263
9750,429422.29302683205
16248,359151.2866176265
3170,181313.3295123029
12700,239341.1676990476
10601,132100.9844210017
514,208398.0352193216
4010,262746.2998312192
8124,156736.25467759647
10800,174351.78089102797
13628,200093.66990780315
11637,143146.92869838807
781,173505.39033330473
16156,190038.16292149626
12618,264079.91280503693
9766,169040.61637089757
15987,261412.28228987014
11051,329843.74260858673
7673,197598.14500682938
1245,414932.5689505189
2443,149729.76555035793
7413,88512.6861318978
310,182365.8244069403
10921,242123.4851671747
8709,99015.97107391163
12404,330615.122801043
14986,211926.79529835406
10714,305813.277157448
14286,176316.3846903169
13828,347672.81976560934
8926,416253.43639029696
12233,182532.62953546297
3913,194033.0546364774
5221,216088.4542007065
14965,91510.07480607463
862,192252.2976842429
13907,135370.40151650825
5418,184979.08339281759
2045,181997.1037868502
13321,180915.62626063154
2762,231353.46331126874
13888,181148.57321185208
14962,137895.05591413676
13305,378443.1065893434
8487,263491.71859992953
7146,156144.890950927
1134,186649.9731045884
15092,331537.0588697843
13760,238230.30609894646
11958,427617.62249081256
3177,185417.2019025297
11350,224662.45643584113
1524,117300.70112472548
5527,245252.84232721417
2872,197068.94279989853
8602,342016.0204320935
3067,333706.6035331515
10435,214013.4392896812
11222,212904.81628117996
8700,155667.13904765315
10961,215355.49407266107
14305,197175.31002392079
8362,318400.8169878925
4979,157666.63895344318
7180,334063.04073823016
5763,100818.78947106644
2192,198910.75751671608
13581,196006.52324995614
10720,161127.78591125013
1358,235413.60305841913
13366,313625.4373310911
13539,403348.8154160185
12849,188117.86815707607
6794,173474.34832683942
525,446408.13203505124
12223,338252.09161450417
16271,144563.73205248197
5818,127549.09697873727
16588,290563.8898641294
8981,131226.59049273835
16476,122688.92877667704
14663,187945.27878965158
3,141418.4942621653
6615,133196.90486597657
12215,281782.0021626288
304,248143.537789807
13634,294713.82559842133
9208,177986.42557326477
2175,167399.1207473371
250,204930.2632006693
6045,185669.0548275716
10516,157725.25427792166
1852,458449.74212018336
1573,198763.23564679158
15079,171137.4512252902
5500,174866.9354240022
15775,158527.22007163786
3198,161154.40327659866
6718,209198.9831001962
4149,189709.46375061906
9627,251375.09529916977
7595,251401.65452769032
4538,184679.61594502145
3555,226870.5308211407
10483,329534.8610692946
8834,166868.37462176723
16412,176059.86570521974
6449,163586.39843739817
2767,185561.83610534103
11498,167671.3180966105
16472,144727.95529215524
178,315220.5136798592
10948,194211.57604864665
13313,303765.0682623546
8065,144260.3570882581
102,150193.4228798119
14428,167560.74218575834
11973,140110.30286350547
6663,193487.0933570971
15989,128580.31070606143
10955,399810.287928755
11772,148077.41143262215
11364,242729.59417427357
7082,170616.01060702483
7749,506472.68103881413
6428,130432.38275737752
6869,102859.30465502685
295,166950.3975138532
12266,255316.12702709145
11129,260565.0491193831
826,402482.60350966745
3262,243087.05119870228
15641,326398.14117103856
1662,463260.9180572441
10926,212565.8954291769
10232,228427.77547664565
6376,178191.9497734093
7817,176475.89497792834
354,203294.93746571484
10076,189384.0654670374
11379,340323.4856649185
10184,126533.88109348902
4696,393733.41304109327
13562,492990.78281286196
5436,190103.12614686196
13196,108352.83202368442
14939,373502.5647896369
14004,183867.16074403038
5916,179961.04291557436
7229,188975.08939301135
9143,155975.39367938903
3440,198176.24345746174
319,170671.5044195162
11683,230993.7320010087
12647,242960.1909639151
12788,166860.34349917402
13662,226246.27527832022
423,262145.21455796337
5222,205207.41734164034
9242,206462.03140143972
2641,182466.73733958657
4855,163890.11554352622
5360,191234.58216209413
9799,161293.01909597692
5526,243143.360311062
10309,151958.11478589705
2144,385331.4701948454
7191,188236.9442271106
6732,162892.68980948196
14789,149366.38933732233
13525,157578.8815659235
4066,314999.125704034
16422,198847.8258669954
14890,203496.25035694375
2922,235991.61476954396
3601,136228.37824884892
13416,123350.65684887732
14363,174652.77542172337
9496,289633.87269032537
7115,310653.3582186883
8615,164126.02544592996
5218,82388.31796333495
9493,191811.7128047763
10623,191184.45954636973
2272,119706.77050037473
3352,320153.8342628827
84,177747.64821213638
8086,143668.91969182997
2595,208257.50485197443
3531,146413.66671264457
7460,337095.92007972905
9214,252553.01040767287
2790,224645.6906318699
10548,240835.83154595137
9218,176079.0401768751
7435,174541.39475177333
15780,188740.3957067672
7640,206723.75693756013
6223,184538.32687224678
3425,114237.63849488033
10582,146478.22984329512
702,244401.7580337648
2111,179811.4655164814
11730,183308.44520639972
9865,247169.4577774235
16478,353163.09245063295
1885,218206.86636540308
3956,383303.689786257
16735,109629.54593548695
15264,205010.2176273305
15971,168573.9679134491
5584,218952.74307929902
15242,180818.21393885554
14358,224689.5492646067
11300,234906.97001976607
5446,175264.56617357573
3934,179561.50638461488
6610,176848.356145775
10164,240177.7136986016
4646,194845.47506049907
13304,193352.03083379817
1985,198843.73488705113
4746,141283.75161338685
7963,210383.2584506438
14083,258079.9940866899
13140,306617.2631659176
15023,272193.34506852867
13093,265838.7166623668
7160,206015.77598572485
7407,195799.4661093143
16056,176621.25358013556
751,492503.1405305746
6179,108347.15974920678
9137,316376.9398663426
10992,284169.14907720796
5744,494139.1214659637
10884,180038.59447131745
12858,289009.840444071
13005,280387.1255440619
16714,191581.51489501382
1419,264394.4447806652
6064,210940.52928172707
3771,195479.5657732688
5945,453948.5938306258
8453,69523.76493035609
3806,167693.3420198066
16748,255647.76559295764
11380,212970.59877855956
3107,203747.7720584776
12003,204485.46481315774
14567,204841.74491993393
1079,195612.3544706455
11705,140527.7809449882
7814,204882.28682213507
10174,171109.77304145443
5514,235248.11162240722
5265,231367.6784692381
10520,373598.93292759755
13195,214945.01019312808
14601,421975.671359585
6012,195201.9733770731
13079,165327.8559689667
9009,131079.42195232195
3122,190734.37911726037
5470,251028.8040937804
4840,167132.668608544
6270,245214.31321306014
9158,96386.09810438349
10120,170543.8671847084
10672,290828.2160577449
4573,139649.04427391806
12118,293365.3408267496
7447,127171.73258832554
2171,208427.82257358092
6126,290772.59893196926
2836,165152.3087959893
1457,254766.1616518335
11165,230066.43164100172
5923,210061.578736213
1813,216669.3924510301
3492,243512.07644722328
1917,319502.5469570998
965,395704.80873106956
15795,148891.53075612462
821,205577.0896812474
4568,183967.74634308455
9078,229561.00101147458
11371,144576.0393010185
5149,190430.11402961749
281,204661.90785697804
1918,240328.78713394416
776,133242.70611760006
210,205669.74158033435
10782,174297.9228063786
9653,183416.65236832108
9372,161309.18567912607
5868,177349.05123015158
6176,134484.32284961373
3969,124606.22644302617
7427,156798.85447869962
8544,486779.4951095698
5219,207165.61129115804
16488,134880.22012186036
5855,230368.87590934333
15920,126101.74732132163
4393,405687.9480872051
5770,158959.28039441595
2900,145851.20899604578
8622,91028.70157436203
11610,285072.22679963877
10969,125865.21156813453
11029,113889.11177158583
6193,307535.55768257845
14087,467972.45648960315
13623,172432.6562589941
16689,173945.88994632757
1027,208683.71385310983
949,145247.09689324276
672,119457.25801517292
13832,137552.07500420732
2471,205282.60372032435
8728,272637.9793552135
7742,221889.60971201427
2698,223351.16857152994
9084,170264.1881092767
6075,274750.8436579401
2874,170606.47347068536
13119,143160.3569132025
5010,203181.2371510897
1284,173177.54564100227
1151,173842.7260858705
5110,433174.5972556517
11386,157809.63776918763
8019,217258.63412104588
2859,126229.10648537862
16110,172028.25129631662
16027,289733.3668583758
14902,169799.80940300424
14301,215552.96289578534
2451,216000.13064026478
13596,132999.02000000462
1464,132630.16243553607
7927,421310.1189084015
9638,167823.009087341
8009,286442.48449516384
11903,157312.57590442785
9243,113710.86185290503
547,195290.26737789926
5511,121209.72198961154
11247,183796.4961820957
15928,337937.17221270123
3434,220760.77631367758
7614,131170.86064186692
1380,192024.89070043538
2770,141183.22535750156
111,174297.67965525482
5994,132197.44942149855
12341,202668.52459556176
2787,269282.7482339026
14410,304381.5038720631
15983,130970.15778688308
14876,202032.70317049065
653,187442.7859384264
2174,228001.52793969656
2575,313077.7078515587
7976,169381.81239207473
5812,329530.4878772092
13589,347576.82970827597
9122,128685.44501750001
8159,449332.71541889757
8754,329806.34919400123
9321,199766.75532279877
13535,177344.0135073477
2083,161851.6443688507
2689,392546.74982866546
2248,220935.37822528524
11649,146589.06635872033
11045,394494.2521442796
1276,90146.22113636829
5962,138058.13737364503
13012,173394.63295593706
4642,176957.70696587372
179,169467.5798718824
15347,442542.9202909781
3339,157784.29283461708
